order_date,product,category,quantity,total_sales,unit_price,channel,payment_mode,event_type,store,city,discount
2026-06-10,Sprite,Beverages,1,3.85,3.5,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,18pc Korean Fried Wings,Fried Chicken,1,35.75,32.5,Uber Eats Pickup,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,Bingsu,Desserts,2,26.18,11.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,Tteokbokki,Sides,1,11.68,12.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,12pc Korean Fried Wings,Fried Chicken,2,52.58,23.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,Tteokbokki,Sides,1,13.75,12.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,Bulgogi Beef Bowl,Rice Bowls,1,17.16,19.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,6pc Boneless Chicken,Fried Chicken,2,31.9,14.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,Yangnyeom Chicken,Fried Chicken,2,45.76,26.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,Kimchi Pancake,Sides,1,14.85,13.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,Yangnyeom Chicken,Fried Chicken,1,28.6,26.0,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Bulgogi Beef Bowl,Rice Bowls,1,21.45,19.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Soju (Fri-Sat),Beverages,2,26.4,12.0,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Bingsu,Desserts,1,13.09,11.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Soju (Fri-Sat),Beverages,2,26.4,12.0,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,12pc Boneless Chicken,Fried Chicken,2,54.78,24.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,12pc Korean Fried Wings,Fried Chicken,3,78.87,23.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Bulgogi Beef Bowl,Rice Bowls,2,42.9,19.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,12pc Boneless Chicken,Fried Chicken,3,82.17,24.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Fries,Sides,1,7.15,6.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,Korean Iced Tea,Beverages,2,9.9,4.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,12pc Korean Fried Wings,Fried Chicken,2,52.58,23.9,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Tteokbokki,Sides,1,13.75,12.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Kimchi Pancake,Sides,1,14.85,13.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Spicy Pork Bowl,Rice Bowls,3,62.37,18.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,6pc Boneless Chicken,Fried Chicken,2,31.9,14.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Tteokbokki,Sides,1,13.75,12.5,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,6pc Boneless Chicken,Fried Chicken,2,31.9,14.5,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,12pc Boneless Chicken,Fried Chicken,2,54.78,24.9,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Kimchi Fried Rice,Rice Bowls,1,15.74,15.9,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Coke,Beverages,2,7.7,3.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,12pc Boneless Chicken,Fried Chicken,1,27.39,24.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,Tteokbokki,Sides,1,13.75,12.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,Fries,Sides,1,7.15,6.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,Yangnyeom Chicken,Fried Chicken,1,24.31,26.0,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Kimchi Fried Rice,Rice Bowls,1,14.87,15.9,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Bingsu,Desserts,3,39.27,11.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Fries,Sides,1,7.15,6.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Korean Iced Tea,Beverages,1,4.95,4.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Bingsu,Desserts,1,11.78,11.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Coke,Beverages,2,7.7,3.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,18pc Korean Fried Wings,Fried Chicken,1,28.6,32.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Custom Amount,Uncategorized,1,11.0,10.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,12pc Boneless Chicken,Fried Chicken,2,54.78,24.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-10,Coke,Beverages,1,3.08,3.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Bulgogi Beef Bowl,Rice Bowls,1,19.31,19.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Sprite,Beverages,2,7.7,3.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Sprite,Beverages,2,7.7,3.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-10,Soju (Fri-Sat),Beverages,1,13.2,12.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-11,Bingsu,Desserts,2,23.56,11.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-11,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Kimchi Pancake,Sides,2,29.7,13.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Kimchi Fried Rice,Rice Bowls,1,14.87,15.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Sprite,Beverages,3,11.55,3.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Coke,Beverages,1,3.85,3.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,12pc Boneless Chicken,Fried Chicken,1,27.39,24.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Fries,Sides,1,7.15,6.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Corn Cheese,Sides,1,10.89,9.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Coke,Beverages,1,3.85,3.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Bingsu,Desserts,2,26.18,11.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Soju (Fri-Sat),Beverages,1,13.2,12.0,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Coke,Beverages,1,3.47,3.5,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Sprite,Beverages,1,3.85,3.5,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Coke,Beverages,1,3.47,3.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Yangnyeom Chicken,Fried Chicken,1,28.6,26.0,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-11,18pc Korean Fried Wings,Fried Chicken,1,35.75,32.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Sprite,Beverages,1,3.85,3.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Bulgogi Beef Bowl,Rice Bowls,2,42.9,19.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Bingsu,Desserts,1,13.09,11.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Fries,Sides,1,7.15,6.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Spicy Pork Bowl,Rice Bowls,1,20.79,18.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,6pc Boneless Chicken,Fried Chicken,2,31.9,14.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-11,Korean Iced Tea,Beverages,1,4.95,4.5,DoorDash Pickup,Cash,Payment,Main Branch,Hobart,0.0
2026-06-11,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Tteokbokki,Sides,1,13.75,12.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Corn Cheese,Sides,1,10.89,9.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Fries,Sides,1,7.15,6.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Sprite,Beverages,1,3.85,3.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Bibimbap,Rice Bowls,1,19.25,17.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Yangnyeom Chicken,Fried Chicken,1,25.74,26.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-11,Fries,Sides,1,7.15,6.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Bulgogi Beef Bowl,Rice Bowls,1,21.45,19.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Coke,Beverages,2,7.7,3.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Yangnyeom Chicken,Fried Chicken,1,28.6,26.0,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-11,12pc Boneless Chicken,Fried Chicken,1,27.39,24.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-11,Bulgogi Beef Bowl,Rice Bowls,3,64.35,19.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-11,12pc Boneless Chicken,Fried Chicken,1,23.29,24.9,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,18pc Korean Fried Wings,Fried Chicken,2,71.5,32.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,Fries,Sides,1,7.15,6.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,12pc Boneless Chicken,Fried Chicken,1,23.29,24.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-11,Kimchi Fried Rice,Rice Bowls,3,47.22,15.9,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Uber Eats Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-11,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-11,Coke,Beverages,1,3.85,3.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-11,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-11,Coke,Beverages,1,3.85,3.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-12,Yangnyeom Chicken,Fried Chicken,2,57.2,26.0,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Coke,Beverages,1,3.85,3.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Kimchi Pancake,Sides,1,14.85,13.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Soju (Fri-Sat),Beverages,1,13.2,12.0,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Tteokbokki,Sides,2,27.5,12.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,12pc Korean Fried Wings,Fried Chicken,2,52.58,23.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Coke,Beverages,1,3.85,3.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,6pc Boneless Chicken,Fried Chicken,2,31.9,14.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,12pc Boneless Chicken,Fried Chicken,1,24.65,24.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,TK Boneless Chicken,Fried Chicken,1,26.64,28.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Fries,Sides,1,7.15,6.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Tteokbokki,Sides,1,12.37,12.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,TK Boneless Chicken,Fried Chicken,1,26.64,28.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,18pc Korean Fried Wings,Fried Chicken,1,35.75,32.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Tteokbokki,Sides,2,27.5,12.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Fries,Sides,3,21.45,6.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Kimchi Pancake,Sides,1,14.85,13.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,6pc Boneless Chicken,Fried Chicken,1,12.76,14.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Sprite,Beverages,1,3.85,3.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Spicy Pork Bowl,Rice Bowls,1,20.79,18.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Bibimbap,Rice Bowls,1,19.25,17.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Bingsu,Desserts,1,13.09,11.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-12,Tteokbokki,Sides,2,27.5,12.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Soju (Fri-Sat),Beverages,2,26.4,12.0,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,18pc Korean Fried Wings,Fried Chicken,2,71.5,32.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-12,TK Boneless Chicken,Fried Chicken,2,62.7,28.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-12,12pc Korean Fried Wings,Fried Chicken,2,52.58,23.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-12,Fries,Sides,1,7.15,6.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-12,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,TK Boneless Chicken,Fried Chicken,3,94.05,28.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Fries,Sides,1,7.15,6.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Fries,Sides,3,21.45,6.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Coke,Beverages,1,3.85,3.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Coke,Beverages,1,3.85,3.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-12,Bibimbap,Rice Bowls,1,19.25,17.5,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Corn Cheese,Sides,1,10.89,9.9,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Kimchi Fried Rice,Rice Bowls,2,34.98,15.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-12,Spicy Pork Bowl,Rice Bowls,2,37.42,18.9,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Custom Amount,Uncategorized,1,11.0,10.0,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Tteokbokki,Sides,2,27.5,12.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,12pc Korean Fried Wings,Fried Chicken,2,52.58,23.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Corn Cheese,Sides,1,10.89,9.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,12pc Boneless Chicken,Fried Chicken,1,27.39,24.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,6pc Boneless Chicken,Fried Chicken,2,25.52,14.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-12,Coke,Beverages,1,3.08,3.5,DoorDash Pickup,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Kimchi Fried Rice,Rice Bowls,2,34.98,15.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Tteokbokki,Sides,1,13.75,12.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,TK Boneless Chicken,Fried Chicken,2,62.7,28.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Tteokbokki,Sides,2,24.75,12.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Boneless Chicken,Fried Chicken,1,21.91,24.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Boneless Chicken,Fried Chicken,3,82.17,24.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Yangnyeom Chicken,Fried Chicken,2,57.2,26.0,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,TK Boneless Chicken,Fried Chicken,2,62.7,28.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Corn Cheese,Sides,2,21.78,9.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,TK Boneless Chicken,Fried Chicken,3,94.05,28.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,18pc Korean Fried Wings,Fried Chicken,2,71.5,32.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Kimchi Pancake,Sides,2,29.7,13.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Sprite,Beverages,1,3.85,3.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Yangnyeom Chicken,Fried Chicken,1,28.6,26.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Korean Iced Tea,Beverages,2,9.9,4.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,TK Boneless Chicken,Fried Chicken,3,94.05,28.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Bibimbap,Rice Bowls,1,19.25,17.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Custom Amount,Uncategorized,1,11.0,10.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,6pc Boneless Chicken,Fried Chicken,2,31.9,14.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Coke,Beverages,1,3.08,3.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Bulgogi Beef Bowl,Rice Bowls,2,42.9,19.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,TK Boneless Chicken,Fried Chicken,2,62.7,28.5,DoorDash,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Fries,Sides,1,6.43,6.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Boneless Chicken,Fried Chicken,2,54.78,24.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Korean Iced Tea,Beverages,1,4.95,4.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Tteokbokki,Sides,1,13.75,12.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Boneless Chicken,Fried Chicken,2,54.78,24.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Fries,Sides,1,7.15,6.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,TK Boneless Chicken,Fried Chicken,2,62.7,28.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Bulgogi Beef Bowl,Rice Bowls,1,21.45,19.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Soju (Fri-Sat),Beverages,2,26.4,12.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Boneless Chicken,Fried Chicken,1,24.65,24.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Korean Iced Tea,Beverages,1,4.2,4.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,TK Boneless Chicken,Fried Chicken,1,25.08,28.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Bingsu,Desserts,1,13.09,11.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Tteokbokki,Sides,1,13.75,12.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Boneless Chicken,Fried Chicken,2,54.78,24.9,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Coke,Beverages,1,3.47,3.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Soju (Fri-Sat),Beverages,1,13.2,12.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Kimchi Pancake,Sides,1,14.85,13.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Yangnyeom Chicken,Fried Chicken,1,28.6,26.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Spicy Pork Bowl,Rice Bowls,1,20.79,18.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,6pc Boneless Chicken,Fried Chicken,1,15.95,14.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Corn Cheese,Sides,1,10.89,9.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Korean Iced Tea,Beverages,1,4.95,4.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Korean Fried Wings,Fried Chicken,2,52.58,23.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Soju (Fri-Sat),Beverages,2,26.4,12.0,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Sprite,Beverages,1,3.47,3.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Fries,Sides,1,7.15,6.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Korean Fried Wings,Fried Chicken,1,26.29,23.9,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Coke,Beverages,1,3.85,3.5,Square Online,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Boneless Chicken,Fried Chicken,2,43.82,24.9,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Yangnyeom Chicken,Fried Chicken,1,28.6,26.0,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Spicy Pork Bowl,Rice Bowls,1,18.71,18.9,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,TK Boneless Chicken,Fried Chicken,1,31.35,28.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,18pc Korean Fried Wings,Fried Chicken,3,107.25,32.5,Register,Card,Payment,Main Branch,Hobart,0.0
2026-06-13,Soju (Fri-Sat),Beverages,1,13.2,12.0,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Kimchi Fried Rice,Rice Bowls,1,17.49,15.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Bulgogi Beef Bowl,Rice Bowls,1,21.45,19.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,12pc Boneless Chicken,Fried Chicken,1,27.39,24.9,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,6pc Boneless Chicken,Fried Chicken,2,31.9,14.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,Tteokbokki,Sides,1,13.75,12.5,Register,Cash,Payment,Main Branch,Hobart,0.0
2026-06-13,TK Boneless Chicken,Fried Chicken,2,62.7,28.5,Uber Eats,Card,Payment,Main Branch,Hobart,0.0
